timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692514116092,72.637,-0.906,-4.53105,15.843,-0.8020375,0.7398875,-1.656325
1692514116115,72.66,-2.8180501,-2.8189502,10.74705,-0.9106625,0.8581375,-2.9475875
1692514116144,72.689,-3.04305,-4.17705,4.0300503,-1.357675,1.0082875,-3.9898374
1692514116171,72.716,-2.0329502,-4.98105,0.21495001,-1.530375,1.07745,-4.9715877
1692514116200,72.745,-2.62695,-4.9999504,-2.39595,-1.4777125,1.4623125,-7.3607874
1692514116227,72.772,-2.8570502,-6.0150003,-4.368,-1.479775,1.833975,-9.022613
1692514116256,72.801,-2.29395,-6.4740005,-5.5410004,-1.5569125,2.3023,-10.4874
1692514116286,72.831,-3.0630002,-6.0409503,-2.14905,-1.1858,2.4915,-10.868825
1692514116310,72.855,-2.43495,-6.5509505,1.84695,-2.2797499,3.105575,-8.412937
1692514116342,72.887,-3.5839503,-4.335,3.5470502,-3.2525625,2.962025,-6.834162
1692514116372,72.917,-6.708,-1.5120001,12.39795,-3.6691875,2.5458124,-3.7851
1692514116399,72.944,-4.4749503,-1.299,18.685951,-2.839925,2.0942626,-2.2714999
1692514116431,72.976,-1.2910501,-1.00995,22.215,0.2190375,0.278575,0.6675625
1692514116461,73.006,-1.4059501,-1.9459502,28.531052,1.67915,-0.9189125,1.7474875
1692514116489,73.034,-1.6140001,-0.273,22.890001,2.5598376,-1.9786249,2.3771
1692514116521,73.066,-1.3920001,2.0650501,14.263051,2.632575,-2.9874625,3.1098375
1692514116546,73.091,1.64505,1.3230001,10.809001,2.2295625,-2.5284874,3.6938
1692514116573,73.118,4.1599503,1.4070001,6.22695,1.4306875,-1.3520375,5.0653625
1692514116608,73.153,5.9029503,0.61005,6.7830005,1.1273625,-1.2221,5.4737372
1692514116632,73.177,6.741,0.016050002,7.6330504,0.67155,-1.6083375,6.2871876
1692514116660,73.205,7.0590005,1.9260001,5.3509502,0.5630625,-2.0321126,6.649775
1692514116690,73.235,6.3750005,3.3769503,4.6140003,0.5779125,-2.4586375,7.377975
1692514116720,73.265,5.688,2.3400002,7.149,1.1896499,-3.0878375,8.77195
1692514116747,73.292,0.67305005,3.6469502,13.7029505,1.7568375,-3.1777625,8.948362
1692514116778,73.323,-0.68295,2.14905,19.890001,2.2759,-2.565475,6.7412124
1692514116807,73.352,-0.64695,0.813,21.32895,2.2759,-2.565475,6.7412124
1692514116833,73.378,2.73105,-5.361,24.501001,1.2318625,-0.8108375,2.1016874
1692514116864,73.409,0.76905006,-2.53695,12.82005,-0.5545375,0.485375,-1.34145
1692514116887,73.432,0.12195001,-2.25195,6.249,-1.315325,0.6622,-2.2859375
1692514116917,73.462,-0.96795005,-3.66,0.021000002,-1.811425,0.6897,-3.3812625
1692514116948,73.493,-2.1049502,-6.02895,0.16005,-1.764125,0.702625,-3.861825
1692514116976,73.521,-3.11805,-7.9200006,2.283,-2.091925,1.00265,-6.4009
1692514117007,73.552,-3.9720001,-9.402,2.77605,-2.6434374,1.5752,-8.532012
1692514117035,73.58,-4.1520004,-7.1380506,-1.5700501,-3.8640249,3.4821875,-11.7172
1692514117064,73.609,-3.7540503,-5.89305,-4.05195,-4.1864624,4.0992875,-10.6304
1692514117093,73.638,-3.0960002,-6.498,1.7350501,-4.360675,4.324925,-8.638713
1692514117123,73.668,-6.5190005,-2.25,11.958,-4.7438874,4.36315,-4.9808
1692514117152,73.697,-4.1659503,0.066,10.8810005,-3.8160374,3.4016125,-1.8666999
1692514117180,73.725,-5.274,-3.1039503,20.194052,-2.3469875,2.2867625,-0.467225
1692514117210,73.755,-7.5790505,-5.223,30.406052,0.6648125,-0.225225,2.0824375
1692514117238,73.783,-2.6920502,-6.3240004,27.85605,1.5316125,-1.2005125,3.0317376
1692514117266,73.811,-1.6170001,-3.5370002,25.31895,1.749275,-1.423125,3.60525
