@ HyperIMU - ianovir
@ Date:Wed Aug 16 09:25:42 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
0.43095002,-1.11,9.79905,0.2319625,0.034925,-0.7577625
0.68505,-1.9939501,13.992001,0.328625,0.16665,-0.840675
-0.372,-3.2719502,10.042951,-0.29755,-0.183975,0.8322875
-0.38595003,-1.5480001,7.4050503,-0.462825,-0.0408375,0.915475
0.16305001,-0.18405001,5.919,0.10065,0.202675,-0.289025
1.48395,-2.08905,10.29405,0.4772625,-0.00825,-0.6293375
1.52505,-0.91605,13.873051,0.103675,-0.4466,0.1142625
1.69305,-3.1260002,11.154,-0.009625,-0.01815,0.1464375
1.4959501,-3.01095,10.029,-0.349525,-0.26427498,1.1529375
1.13505,-1.161,7.52505,-0.17847499,-0.20625,0.699325
1.2,-0.67905,8.54895,0.28861248,0.13585,-0.6226
0.12495001,-1.6300501,10.07205,0.3939375,0.0501875,-0.8944375
0.77595,-3.0180001,12.766951,-0.055275,0.2209625,0.1656875
-0.74505,-1.6320001,9.904051,-0.3997125,-0.1346125,0.7643625
0.90795004,-1.4959501,7.8190503,-0.099825,0.565125,-0.155375
0.762,-1.25205,10.23705,0.066275,-0.045649998,-0.1846625
1.6810501,-2.08905,11.367001,0.13695,-0.2314125,-0.0611875
2.0640001,-3.9130502,13.924951,0.11385,-0.2913625,-0.0908875
0.99600005,-2.8510501,10.45005,-0.09845,-0.184525,0.3216125
0.69405,-1.6470001,6.97695,-0.2591875,0.0055,0.4783625
0.01905,-0.82095003,9.87495,0.0391875,0.1995125,-0.4923875
0.094050005,-1.7950501,11.482051,0.274175,0.382525,-0.9233125
0.16995001,-2.7840002,12.034051,0.02805,0.1830125,-0.0182875
-0.94395006,-1.575,11.41005,-0.36465,-0.4514125,1.208625
0.67995006,-0.67005,7.6759505,0.0070125,0.2611125,0.12815
1.233,-0.45705003,10.06005,0.30525,-0.1948375,0.0275
0.83100003,0.069000006,9.861,0.490325,-0.3925625,-0.025575
0.59895,-0.072000004,9.535951,0.5542625,0.0380875,-0.291225
0.015000001,-0.99495006,11.280001,-0.12375,0.034649998,0.8435625
0.00795,0.016050002,8.15205,-0.131175,0.2288,0.4002625
0.027,0.88500005,8.500951,0.270875,0.186725,-0.54202497
-0.46800002,0.72900003,10.347,0.44701248,0.07535,-0.90543747
-1.64505,0.82995003,9.777,0.2061125,0.1947,-0.6070625
-2.4810002,-1.8049501,11.25195,-0.70867497,-0.0149875,1.1375375
-0.61605,0.79605,5.63595,-0.650375,0.28325,1.100825
-0.35505003,0.54300004,6.8550005,0.402325,0.2239875,-0.80602497
-0.66195005,0.24795002,10.797001,0.3873375,-0.1225125,-0.3331625
-2.364,-1.2229501,12.762001,0.1989625,-0.11715,0.093637496
-0.35505003,0.10005,8.33895,-0.4736875,0.10725,0.5988125
-1.18095,0.09,7.3360505,-0.1991,-0.0847,0.1584
-0.066,0.16005,7.05105,0.044825,0.0924,-0.1522125
-1.00605,0.74595004,10.45695,0.411675,-0.073699996,-0.523875
-1.5640501,1.371,13.29405,0.4983,0.3245,-0.6337375
-0.36705002,-0.531,10.79895,0.1357125,0.254925,-0.0367125
-1.521,0.07395,8.367001,-0.564575,0.026675,1.2034
-0.027,1.38495,6.1320004,0.1727,0.0548625,0.0628375
-0.54405004,0.53505003,9.954,0.6648125,-0.358875,-0.57928747
-0.87705004,0.69105005,13.132951,0.05555,-0.2244,0.0686125
-0.43905002,0.777,12.33405,0.07535,-0.1219625,-0.0160875
-0.657,-0.94995004,10.65795,-0.0460625,0.172975,0.041249998
0.90495,0.26295,7.3290005,-0.4422,0.2853125,0.5119125
-0.46995002,0.68595004,10.207951,0.2435125,-0.4544375,-0.605275
-0.33405003,0.99300003,11.89095,0.3144625,-0.0760375,-0.833525
1.5679501,-1.26405,12.52995,-0.107525,-0.0496375,0.1480875
-1.4760001,0.028050002,8.217,-0.7528125,0.1579875,1.1585749
-0.14505,0.87105006,6.3810005,-0.0815375,0.3839,-0.2294875
-0.43005002,0.68595004,8.856,0.55935,-0.121,-0.8325625
0.33495003,1.11705,11.09895,0.2919125,-0.17655,-0.232375
-0.56805,-2.2710001,16.213951,0.33275,-0.3845875,-0.2732125
0.21300001,-0.12195001,9.556951,-0.52305,-0.1584,0.855525
0.15405001,0.59295005,7.3639503,-0.138325,0.0397375,0.0636625
-0.56595004,1.0309501,9.721951,0.3427875,0.04235,-0.921525
-0.85095006,0.88995004,11.071951,0.2806375,0.259325,-0.6191625
0.69900006,-0.92100006,13.300951,0.091299996,0.269775,0.054449998
-1.284,-0.55305004,9.69795,-0.6048625,-0.221925,1.4466375
0.30195,0.92595005,5.39505,-0.337975,0.3056625,0.307725
0.54405004,0.40605003,8.370001,0.329725,-0.21779999,-0.7723375
-0.171,0.112050004,11.323951,0.13035,-0.3597,-0.2558875
0.12495001,-0.55305004,13.123951,-0.117975,-0.0405625,0.1425875
