@ HyperIMU - ianovir
@ Date:Tue Aug 15 09:49:34 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.066,-0.402,9.72,0.0341,0.0286,0.050325
-0.042000003,-0.402,9.83205,-2.75E-4,0.003025,0.19525
-0.006,-0.48600003,9.978001,0.01265,0.01595,-0.0251625
-0.15705001,-0.41895002,9.92805,0.0160875,0.0352,-0.089375
-0.32895002,-0.41895002,10.062,-9.625E-4,0.0353375,-0.042625
-0.216,-0.51705,9.966001,-0.0097624995,0.073975,0.113437496
-0.22095,-0.50205004,9.828,-0.012375,0.0771375,0.0066
-0.49395,-0.37605003,9.744,-8.25E-4,0.0460625,0.0312125
-0.48900002,-0.33705002,9.696,-0.0037125,0.063525,0.00825
-0.504,-0.34395,9.757951,0.02255,0.0477125,0.1876875
-0.34800002,-0.45000002,9.913951,0.002475,0.01925,0.1772375
-0.35505003,-0.282,9.67395,-0.0100375,-0.010175,-0.19373749
-0.36705002,-0.26295,9.792001,0.0411125,-0.0114124995,-0.1705
-0.18300001,-0.24900001,9.757951,0.0567875,-0.004125,-0.2374625
-0.24300002,-0.39000002,9.79905,0.04455,-0.0457875,-0.2217875
-0.25005,-0.162,9.62205,-0.0295625,-0.0331375,0.15853749
-0.31695002,0.049950004,9.5449505,0.0292875,-0.0485375,-0.1450625
-0.216,-0.069000006,9.562051,0.0979,-0.011275,-0.2212375
-0.042000003,-0.141,9.591001,0.0600875,-0.015675,-0.1370875
-0.29805002,0.16695,9.62205,0.01815,-0.038775,-0.0818125
-0.351,0.17895001,9.94005,0.04235,0.02035,-0.08085
0.20895001,0.73905003,8.6310005,0.122099996,-0.0306625,-0.5297875
0.23700002,0.72495,9.318001,0.2594625,-0.169125,-0.807675
-0.23295002,0.90405005,8.904,0.2085875,-0.108625,-0.5907
0.28500003,1.19595,8.48205,0.236775,0.0061875,-0.77715
-0.50595003,0.58305,8.31705,0.1896125,-0.09075,-0.3928375
0.88095003,-1.1700001,7.6639504,-0.3664375,0.1882375,0.56787497
-0.043950003,-2.39595,11.187,-0.935825,-0.16005,3.1714375
0.3,-2.11305,11.491051,-0.6582125,-0.2355375,2.434025
0.56505,-1.9549501,11.781,-0.20515,-0.10175,1.1831875
0.11805001,-0.60300004,11.094001,0.0191125,-0.078925,0.033825
-0.51105005,0.45900002,9.559051,0.3212,0.1551,-0.75515
0.01695,-0.67200005,10.074,0.3738625,0.2572625,-1.227875
0.20400001,-0.79005,9.22395,0.0418,0.0543125,-0.47547498
-0.39795002,-1.96695,11.704051,-0.1131625,-0.1027125,0.114125
-0.23595001,-2.74305,13.368001,-0.4629625,-0.0807125,0.999075
0.35205,-3.6070502,13.782001,-0.4063125,-0.031625,0.923725
-1.5109501,-0.23205002,6.0379505,-0.341275,-0.174625,0.7539125
-1.7320501,1.9879501,5.80095,0.4789125,0.3909125,-0.6854375
-1.2790501,1.33305,6.5890503,1.3762375,0.20253749,-3.6441624
-0.564,0.48495004,8.18805,0.3606625,0.0859375,-1.237775
-0.33105,0.20805001,10.75395,0.1507,0.1296625,-0.76353747
-0.46305,-0.27495003,10.452001,0.103125,0.06765,-0.5141125
-0.41805002,0.025950002,9.054001,-0.120725,0.0622875,-0.013062499
-0.88905007,0.38205,9.31995,-0.1340625,-0.0033,0.3014
-0.63495004,0.016050002,9.53295,-0.023375,-0.0460625,0.1197625
-0.73095006,0.45600003,9.234,-0.1379125,-0.1645875,0.40535
-0.528,-0.50205004,9.913951,-0.005225,9.625E-4,-0.0116875
-0.303,0.066,9.27,-0.2443375,-0.043175,0.704825
0.027,-0.483,9.98295,-0.0334125,-0.0650375,0.2140875
-0.17295001,-0.093,9.33195,-0.13653749,-0.16225,0.383625
