@ HyperIMU - ianovir
@ Date:Thu Aug 17 09:24:25 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-2.091,-1.4599501,18.543001,2.5365999,-0.1216875,-3.1713
3.0499501,3.4009502,-2.436,2.1019626,-0.2209625,-4.6646876
5.7190504,2.3449502,5.3160005,1.3426875,-2.137575,-3.58655
0.9289501,-3.1020002,30.489002,0.7183,-1.1988626,-1.5775375
-1.2790501,-6.321,12.027,-0.7602375,1.05985,1.92445
-3.5389502,-2.058,-2.7960002,-1.4895375,0.64968747,3.7068624
-5.511,-0.96195006,11.508,-2.83305,0.4257,6.3679
-1.23105,-2.29305,17.24805,1.2893375,-0.0922625,-0.302775
4.9620004,-0.53595,7.2019506,1.8673875,-0.3465,-6.0806623
3.459,-0.67200005,10.30605,1.0454125,-1.146475,-4.1287127
1.8390001,-4.63905,17.42295,0.6106375,-0.9059875,-1.572175
-1.26705,-3.4350002,5.8710003,-0.634975,0.17173749,2.4506624
-2.43105,-3.1230001,2.3710501,-0.9282625,0.4195125,3.0911374
-5.7670503,-1.1010001,13.97805,-0.9326625,0.11495,3.0204625
2.2669501,-1.5679501,17.566051,1.0456874,0.4631,-0.1848
4.10505,2.3860502,6.29505,1.54825,-0.1711875,-5.1002874
4.89795,-2.0370002,12.68595,1.2428625,-1.8528125,-3.9626124
1.2280501,-4.7320504,30.535051,0.3114375,-1.6581125,-0.433125
-1.0999501,-3.1020002,2.97705,-0.4690125,0.997975,2.676025
-4.0939503,-4.40595,4.224,-1.3919125,0.2176625,4.5618377
-3.7450502,-0.54795,17.59995,-2.349325,0.0504625,5.1055126
1.18005,-0.28005,15.627001,2.8785625,0.23773749,-2.365275
4.5270004,1.266,7.5750003,2.0491624,-0.1452,-6.403375
3.828,1.6650001,11.24205,1.1911625,-1.7755375,-4.1421876
-0.12105001,-3.3049502,17.980051,-0.4879875,-0.14093749,1.3014375
-3.63,-3.41805,-1.539,-0.6105,0.8204625,2.247025
-3.04305,-5.15805,3.6690001,-1.7705874,0.7104625,6.4209747
-2.7270002,-5.7559505,23.61495,-1.0932626,0.004675,1.914825
4.23705,2.3449502,4.81005,2.21705,0.5352875,-3.74385
5.37405,2.25195,2.493,1.7276875,-0.5603125,-6.28265
0.78105,-2.5800002,16.48905,0.8052,-1.631575,-2.9876
0.864,-6.01695,11.7619505,-0.3436125,0.7524,0.8881125
-2.6839502,-2.322,-1.041,-0.9857375,0.1915375,3.10695
-0.79605,-2.298,3.1900501,-1.3552,0.2281125,4.3676877
-4.341,-2.39595,17.157001,-0.7227,-0.02475,3.6207874
-0.01995,5.6389503,7.14405,2.0117624,0.758725,-2.5069
3.5760002,2.23305,-0.055050004,2.3711874,-0.697125,-6.2720623
0.72300005,-5.9100003,21.666,0.9838125,-1.9166125,-1.4348125
2.2020001,-5.0070004,16.527,-0.16005,0.4654375,1.8419499
-5.2120504,-2.4769502,-2.76705,-0.617925,0.2132625,2.399925
-4.077,-5.49795,7.0530005,-2.2528,0.600875,6.7155
-0.13305001,-2.3689501,16.812,1.255375,0.3040125,0.6268625
3.3040502,-0.67005,11.41695,2.02345,0.42515,-4.9300623
3.6079502,3.9750001,1.3399501,1.3179375,-0.584925,-4.9322624
1.82895,-3.6499503,24.112951,1.4595625,-1.9691374,-3.1227624
0.031050002,-6.9220505,11.950951,-0.3878875,0.634975,1.4251875
-5.30805,-3.351,-3.4510503,-1.131075,0.5427125,4.07935
-4.7070003,-1.4290501,12.829051,-3.9037626,0.1373625,8.018312
-1.251,0.70095,13.14795,1.8984625,0.3487,-0.17985
4.39305,4.39905,2.568,2.858625,0.1830125,-5.5004125
5.175,1.6489501,3.97005,1.8715125,-1.576575,-4.79325
-0.49395,-1.8930001,26.920952,0.5682875,-1.472075,-0.7071625
-1.32,-4.26,7.6330504,-0.17985,1.1847,1.3743125
-2.6149502,-3.5760002,-1.4070001,-1.1642125,0.8713375,4.2447624
-5.1000004,-1.0510501,11.280001,-3.8869874,0.2365,6.6045375
0.74700004,-5.0599504,20.362051,1.549625,0.19195,0.3939375
3.7219503,3.6109502,1.3230001,1.726725,-0.1709125,-5.203275
4.8310504,-0.30405003,6.2080503,1.5720375,-1.4135,-4.8580127
-1.1520001,-1.16805,20.04405,0.4236375,-1.58345,-0.9719875
0.61305004,-5.4210005,11.271001,-0.0045375,1.21165,1.396175
-4.02495,-2.16405,-2.8579502,-0.8966375,0.5069625,3.4907124
-3.0270002,-2.2999501,12.8550005,-2.4550624,0.52648747,6.8651
-1.2529501,-3.4609501,20.07195,1.3655125,-0.1098625,-0.7737125
4.01205,2.3140502,-0.093,1.5852375,0.0716375,-4.8838625
4.9240503,0.88005006,4.57095,1.004575,-1.1895125,-4.5967627
-0.40800002,-2.76705,21.81705,0.89155,-1.51635,-2.1044376
-1.6309501,-5.46705,9.44205,-0.5984,1.2912625,2.278925
-3.52005,-2.463,-2.559,-1.541375,0.6353875,4.129675
-2.4739501,-7.5210004,18.154951,-2.4498374,0.4624125,6.6243377
-0.07005,-1.1179501,15.316051,0.7192625,0.0202125,-1.3508
3.6910503,0.99300003,8.83395,2.3794374,0.40535,-5.9472876
4.275,-0.85905004,13.404,1.5544375,-1.6306125,-4.452525
-0.13695,-5.5069504,19.194,0.5427125,-0.8492,-0.7508875
-1.1839501,-5.235,10.033051,-0.8636375,0.8415,3.272775
-2.703,-0.62895006,-2.9509501,-1.260325,0.2800875,3.104475
-1.863,0.45900002,7.1730003,-2.104575,-0.1794375,5.4412875
1.5180001,-4.9570503,15.15795,1.08515,-0.37125,1.211925
2.4180002,1.7830501,2.1100502,0.670175,0.0474375,-5.087225
3.4660501,0.52605003,3.8820002,0.392425,-0.8067125,-4.0524
