timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692594609216,7.285,1.02705,-1.1730001,10.1650505,-0.076725,-0.4778125,0.3834875
1692594609240,7.309,1.743,-1.26795,10.6699505,-0.005225,-0.5682875,0.371525
1692594609272,7.341,1.9750501,-1.5169501,11.58405,-0.0345125,-0.7332875,0.4588375
1692594609300,7.369,1.49205,-1.4599501,12.18795,-0.088275,-0.835175,0.5201625
1692594609330,7.399,1.19505,-1.4670001,11.874001,-0.14465,-0.9469625,0.5445
1692594609360,7.429,1.6660501,-1.197,11.37405,-0.1502875,-0.8822,0.5215375
1692594609388,7.457,0.65895003,-0.873,10.593,-0.13255,-0.64845,0.4862
1692594609416,7.485,0.048,-0.90000004,11.070001,-0.1056,-0.5691125,0.4514125
1692594609447,7.516,-0.025050001,-1.10595,11.163,-0.029424999,-0.370425,0.3001625
1692594609476,7.545,0.15405001,-1.5460501,11.54895,0.0006875,-0.2112,0.203225
1692594609512,7.581,-0.85605,-0.60105,9.234,0.0066,0.0939125,0.0202125
1692594609526,7.595,-0.549,-1.26405,10.95705,-0.011275,0.2030875,-0.050049998
1692594609562,7.631,-0.81000006,-3.08505,14.161951,-0.0298375,0.3584625,-0.1296625
1692594609593,7.662,-0.09900001,-2.8549502,10.57905,-0.0551375,0.4046625,-0.0873125
1692594609621,7.69,0.20400001,-2.8549502,9.22395,-0.136675,0.4104375,0.0468875
1692594609648,7.717,1.2349501,-3.3649502,9.49995,-0.26675,0.3628625,0.2349875
1692594609679,7.748,-1.8679501,-2.98005,13.003951,-0.50875,0.14465,0.5317125
1692594609707,7.776,-0.06105,-2.8240502,9.354,-0.60307497,-0.049225,0.622875
1692594609738,7.807,0.75705004,-0.9480001,7.3090506,-0.5955125,-0.0653125,0.6208125
1692594609766,7.835,0.69900006,-0.402,6.3469505,-0.556875,-0.0460625,0.60115
1692594609794,7.863,0.252,-0.49305,6.84705,-0.3312375,-0.06985,0.3916
