timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440411088,4.155,-0.049050003,-0.34905002,9.847051,-0.0165,-0.00165,0.0517
1692440411119,4.186,-0.087000005,-0.31995,9.828,-0.02695,-0.0045375,0.2047375
1692440411150,4.217,-0.042000003,-0.32805002,9.898951,-0.02915,-0.0078375,0.2110625
1692440411180,4.247,0.024,-0.30795002,9.94995,-0.0276375,-0.0097624995,0.180675
1692440411214,4.281,-0.043950003,-0.29895002,9.84405,-0.0176,-0.009625,0.043449998
1692440411244,4.311,-0.03195,-0.28905,9.813001,-0.0077,-0.0187,-0.0650375
1692440411274,4.341,-0.01305,-0.31995,9.847051,-0.00385,-0.021175,-0.0704
1692440411305,4.372,-0.11100001,-0.25605002,9.87495,-0.0012375,-0.01265,-0.0397375
1692440411337,4.404,0.0049500004,-0.29205,9.765,0.0004125,-0.0078375,-0.006875
1692440411366,4.433,-0.051000003,-0.26505002,9.813001,0.002475,-0.00935,0.0275
1692440411399,4.466,-0.12105001,-0.26805001,9.99495,0.0037125,-0.01265,0.0611875
1692440411435,4.502,-0.09900001,-0.30600002,9.705001,0.0061875,-0.017324999,0.0859375
1692440411466,4.533,-0.07005,-0.402,9.93795,0.003575,-0.0039875,0.0380875
1692440411493,4.56,-0.022950001,-0.34905002,9.889951,-0.0,0.00825,0.007425
1692440411525,4.592,-0.09,-0.30600002,9.48795,-0.0053625,0.0092124995,0.003025
1692440411556,4.623,-0.079950005,-0.354,9.916051,-0.009625,0.0048125,0.01595
1692440411591,4.658,-0.06105,-0.29700002,9.89505,-0.0067375,0.0033,0.0111375
1692440411611,4.678,-0.063,-0.24405001,9.717,-0.004675,0.0023375,0.0078375
1692440411649,4.716,0.055050004,-0.19800001,9.84405,0.00055,0.0001375,0.017324999
1692440411679,4.746,0.075,-0.23895001,9.934951,0.00825,-0.0042625,0.0394625
1692440411707,4.774,0.23505001,-0.31605002,9.904051,0.0251625,-0.0235125,0.005775
1692440411742,4.809,0.35205,-0.33705002,9.555,0.02475,-0.0482625,-0.113299996
1692440411776,4.843,0.13905,-0.28695002,9.495001,0.01595,-0.0653125,-0.138325
1692440411806,4.873,0.052950002,-0.21795002,9.571051,-0.0022,-0.095425,-0.111925
1692440411837,4.904,0.031050002,-0.162,9.057,-0.0009625,-0.077825,-0.084425
1692440411864,4.931,0.22500001,-0.33,8.85105,0.0070125,-0.0554125,-0.0840125
